,Заказ,Базисный срок начала,Базисный срок конца,БЕ,Группа плановиков,Сообщение,Вид заказа,Вид работы ТОРО,Время ремонтного простоя (Зкз),Общее время простоя (Зкз),Метка удаления,СистСтатус,ПользСтатус,Системный статус сообщения ТОРО,Наименование класса ЕО,Краткий текст,Единица оборудования,Техническое место,Название технического места,СПП - заголовок заказа,basis_start_year,basis_start_month,basis_start_date,basis_start_month_year,order_system_status,ТЗКР,ПДТВ,ПКАЛ,ПРВВ,ДМНП,KKMP,JBFI,ЗАКР,МТКУ,НЕВЫ,ДВМА,ПЕЧТ,MOBI,ЧПДТ,ЧПЕЧ,ОШОЗ,ОТКР,ДЕБЛ,СРНА,iw39
1599,1100361056,2022-06-08,6/29/2022,1200,100,7100363302,APP1,ТР,"504,00","504,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Узлы,ТР кузова,100000010300,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-014-02,2022,6,2022-06-08,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1600,1100390465,2022-06-08,6/8/2022,1200,600,7100391015,APP1,ТО,"0,00","0,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Компьютеры промышленные бортовые,ТО1 Компьютер Trax-10LP 1202,100000009398,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,,2022,6,2022-06-08,6_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
1601,1100359823,2022-06-10,6/15/2022,1200,100,7100361992,APP1,ТР,"120,00","120,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ОШОЗ ДМНП,ПЛАН ГОД МТРЦ,СОЗА ЗКПР МТКУ,Самосвалы карьерные,ТР трансмиссии,100000008672,03-CTT-KD07,Самосвал №1615,LT-1200-2022-2-014-02,2022,6,2022-06-10,6_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ОШОЗ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,iw39
1602,1100353791,2022-06-10,6/11/2022,1200,100,7100356396,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000009138,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-010-02,2022,6,2022-06-10,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1603,1100360347,2022-06-10,6/10/2022,1200,100,7100362491,APP1,ТО3,"12,00","12,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 3,100000008675,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-4-024-02,2022,6,2022-06-10,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1604,1100360733,2022-06-10,6/10/2022,1200,100,7100362972,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000021344,03-CTT-KM04,Самосвал №1624,LT-1200-2022-2-014-02,2022,6,2022-06-10,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1605,1100381301,2022-06-10,6/11/2022,1200,100,7100382291,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1624,100000021344,03-CTT-KM04,Самосвал №1624,LT-1200-2022-2-014-02,2022,6,2022-06-10,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1606,1100354068,2022-06-10,6/11/2022,1200,100,7100356653,APP1,ТО3,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 3,100000009138,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-010-02,2022,6,2022-06-10,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1607,1100363035,2022-06-11,6/11/2022,1200,100,7100365233,APP1,ЗМН,"10,00","10,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,Замена колес,100000022783,03-CTT-KM09,Самосвал №1629,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1608,1100360991,2022-06-11,6/11/2022,1200,100,7100363170,APP1,ТО2,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 2,100000022894,03-RUD-EKSK-VOBR-EX07,Экскаватор №1209,LT-1200-2022-4-024-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1609,1100361098,2022-06-11,6/12/2022,1200,100,7100363257,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000008677,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-4-024-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1610,1100359767,2022-06-11,6/11/2022,1200,100,7100361929,APP1,ТО2,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 2,100000008670,03-CTT-KD05,Самосвал №1613,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1611,1100363105,2022-06-11,6/11/2022,1200,100,7100365273,APP1,ТО2,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 2,100000022783,03-CTT-KM09,Самосвал №1629,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1612,1100354119,2022-06-11,6/11/2022,1200,100,7100357113,APP1,ТО2,"12,00","12,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы электрические,Техническое обслуживание 2,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1613,1100381294,2022-06-11,6/12/2022,1200,100,7100382342,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD1500-8 №1629,100000022783,03-CTT-KM09,Самосвал №1629,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1614,1100359176,2022-06-11,6/11/2022,1200,100,7100361593,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000008667,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1615,1100359391,2022-06-11,6/11/2022,1200,100,7100361610,APP1,ЗМН,"5,00","5,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,Замена колеса,100000008667,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1616,1100359390,2022-06-11,6/12/2022,1200,100,7100361559,APP1,ЗМН,"24,00","24,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,Замена кузова,100000008667,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1617,1100381371,2022-06-11,6/12/2022,1200,100,7100382339,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD785-7 №1610,100000008667,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1618,1100381682,2022-06-11,6/12/2022,1200,100,7100382692,APP1,ТР,"20,00","20,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД УТВГ ГИП,СОРА ЗКПР,Самосвалы карьерные,ТР Самосвал HD785-7 №1613,100000008670,03-CTT-KD05,Самосвал №1613,LT-1200-2022-2-014-02,2022,6,2022-06-11,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1619,1100532599,2022-06-12,6/12/2022,1200,100,7100522246,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000008664,03-CTT-KH04,Самосвал №1606,LT-1200-2022-2-014-02,2022,6,2022-06-12,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1620,1100360914,2022-06-12,6/13/2022,1200,100,7100363149,APP1,ТР1,"24,00","24,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,ТР1 рабочего оборудования,100000006414,03-RUD-EKSK-VOBR-EX03,Экскаватор №1210,LT-1200-2022-4-024-02,2022,6,2022-06-12,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1621,1100368861,2022-06-12,6/12/2022,1200,100,7100370986,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,(ТО1) БелАЗ 7451 СЛ №2,100000068228,03-KON-OBSL-OB03, БелАЗ-7547 №2442,LT-1200-2022-4-024-02,2022,6,2022-06-12,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1622,1100390827,2022-06-13,6/13/2022,1200,600,7100391387,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1208,100000009401,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-025-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1623,1100390417,2022-06-13,6/13/2022,1200,600,7100391045,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1609,100000009422,03-CTT-KD01,Самосвал №1609,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1624,1100357962,2022-06-13,6/13/2022,1200,200,7100360306,APP1,ТР,"10,00","10,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,ТР Электродвигатель АИР80S4,100000009717,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,6,2022-06-13,6_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
1625,1100390593,2022-06-13,6/13/2022,1200,600,7100391171,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1612,100000009425,03-CTT-KD04,Самосвал №1612,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1626,1100360935,2022-06-13,6/13/2022,1200,100,7100363100,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Экскаваторы гидравлические,Техническое обслуживание 1,100000008679,03-RUD-EKSK-VOBR-EX06,Экскаватор №1214,LT-1200-2022-4-024-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1627,1100357966,2022-06-13,6/13/2022,1200,200,7100360400,APP1,ТР,"10,00","10,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП KKMP,ПЛАН,СОЗА ЗКПР МТКУ,Двигатели асинхронные,ТР Электродвигатель АИР80S4,100000009718,03-RUD-EKSK-OOBR-EX03,Экскаватор №1208,LT-1200-2022-2-009-02,2022,6,2022-06-13,6_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
1628,1100390909,2022-06-13,6/13/2022,1200,600,7100391457,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1623,100000021291,03-CTT-KM03,Самосвал №1623,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1629,1100390581,2022-06-13,6/13/2022,1200,600,7100391109,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1611,100000009424,03-CTT-KD03,Самосвал №1611,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1630,1100390556,2022-06-13,6/13/2022,1200,600,7100391117,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1201,100000009419,03-RUD-EKSK-VOBR-EX01,Экскаватор №1201,LT-1200-2022-2-028-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1631,1100390857,2022-06-13,6/13/2022,1200,600,7100391435,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1622,100000021300,03-CTT-KM02,Самосвал №1622,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1632,1100390961,2022-06-13,6/13/2022,1200,600,7100391489,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1624,100000024392,03-CTT-KM04,Самосвал №1624,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1633,1100360241,2022-06-13,6/13/2022,1200,100,7100362390,APP1,ТО1,"6,00","6,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 1,100000022743,03-CTT-KM07,Самосвал №1627,LT-1200-2022-2-014-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1634,1100390809,2022-06-13,6/13/2022,1200,600,7100391360,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1207,100000009400,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,LT-1200-2022-2-025-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1635,1100390793,2022-06-13,6/13/2022,1200,600,7100391371,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1620,100000009440,03-CTT-CC02,Самосвал №1620,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1636,1100368829,2022-06-13,6/13/2022,1200,100,7100370954,APP1,ТО3,"12,00","12,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,ТО-3 БелАЗ 7451 СЛ №6,100000068232,03-KON-OBSL-OB07, БелАЗ-7547 №2446,LT-1200-2022-4-024-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1637,1100390489,2022-06-13,6/13/2022,1200,600,7100391050,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1220,100000021523,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-025-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1638,1100354284,2022-06-13,6/15/2022,1200,100,7100356829,APP1,ТО5,"48,00","48,00",X,ЗАКР НЕВЫ ПКАЛ МТКУ ДМНП,ПЛАН МТРН,СОЗА ЗКПР МТКУ,Экскаваторы электрические,Техническое обслуживание 5,100000007087,03-RUD-EKSK-OOBR-EX04,Экскаватор №1220,LT-1200-2022-2-010-02,2022,6,2022-06-13,6_2022,"['ЗАКР', 'НЕВЫ', 'ПКАЛ', 'МТКУ', 'ДМНП']",0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,iw39
1639,1100390645,2022-06-13,6/13/2022,1200,600,7100391213,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1613,100000009426,03-CTT-KD05,Самосвал №1613,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1640,1100390781,2022-06-13,6/13/2022,1200,600,7100391309,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1619,100000010272,03-CTT-CC01,Самосвал №1619,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1641,1100390765,2022-06-13,6/13/2022,1200,600,7100391326,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10HP 1203,100000009399,03-RUD-EKSK-OOBR-EX01,Экскаватор №1203,LT-1200-2022-2-025-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1642,1100390600,2022-06-13,6/13/2022,1200,600,7100391151,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1202,100000009398,03-RUD-EKSK-VOBR-EX02,Экскаватор №1202,LT-1200-2022-2-028-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1643,1100390657,2022-06-13,6/13/2022,1200,600,7100391245,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1614,100000009427,03-CTT-KD06,Самосвал №1614,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1644,1100390709,2022-06-13,6/13/2022,1200,600,7100391267,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1615,100000009428,03-CTT-KD07,Самосвал №1615,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1645,1100390625,2022-06-13,6/13/2022,1200,600,7100391186,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1211,100000009402,03-RUD-EKSK-VOBR-EX04,Экскаватор №1211,LT-1200-2022-2-028-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1646,1100390529,2022-06-13,6/13/2022,1200,600,7100391077,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1610,100000009423,03-CTT-KD02,Самосвал №1610,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1647,1100359845,2022-06-13,6/13/2022,1200,100,7100361981,APP1,ТО2,"10,00","10,00",,ОТКР ПКАЛ ДМНП,СГГС ГОД УТВГ УТВП ГИП МТРЦ ТКБЕ,СОРА ЗКПР,Самосвалы карьерные,Техническое обслуживание 2,100000008672,03-CTT-KD07,Самосвал №1615,LT-1200-2022-2-014-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
1648,1100390845,2022-06-13,6/13/2022,1200,600,7100391403,APP1,ТО,"0,00","0,00",,ОТКР ПКАЛ ДМНП KKMP,СГГС ГОД ГИП,СОРА ЗКПР,Компьютеры промышленные бортовые,ТО1 Компьютер Trax10 1621,100000021251,03-CTT-KM01,Самосвал №1621,LT-1200-2022-2-027-02,2022,6,2022-06-13,6_2022,"['ОТКР', 'ПКАЛ', 'ДМНП', 'KKMP']",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,iw39
