level_1,eo_code,month_year,eo_model_id,man_hours
first11,100000065611,3_2023,65,87.21000000000001
first11,100000065611,4_2023,65,121.35000000000001
first11,100000065611,5_2023,65,95.46000000000001
first11,100000065611,6_2023,65,85.89
first11,100000065612,1_2023,65,87.21
first11,100000065612,2_2023,65,86.73
first11,100000065612,3_2023,65,87.21000000000001
first11,100000065612,4_2023,65,121.35000000000001
first11,100000065612,5_2023,65,95.46000000000001
first11,100000065612,6_2023,65,85.89
first11,100000065613,1_2023,65,87.21
first11,100000065613,2_2023,65,86.73
first11,100000065613,3_2023,65,87.21000000000001
first11,100000065613,4_2023,65,121.35000000000001
first11,100000065613,5_2023,65,95.46000000000001
first11,100000065613,6_2023,65,85.89
first11,100000065614,1_2023,65,87.21
first11,100000065614,2_2023,65,86.73
first11,100000065614,3_2023,65,87.21000000000001
first11,100000065614,4_2023,65,121.35000000000001
first11,100000065614,5_2023,65,95.46000000000001
first11,100000065614,6_2023,65,85.89
first11,100000065615,1_2023,65,87.21
first11,100000065615,2_2023,65,86.73
first11,100000065615,3_2023,65,87.21000000000001
first11,100000065615,4_2023,65,121.35000000000001
first11,100000065615,5_2023,65,95.46000000000001
first11,100000065615,6_2023,65,85.89
first11,100000065616,1_2023,65,87.21
first11,100000065616,2_2023,65,86.73
first11,100000065616,3_2023,65,87.21000000000001
first11,100000065616,4_2023,65,121.35000000000001
first11,100000065616,5_2023,65,95.46000000000001
first11,100000065616,6_2023,65,85.89
first11,100000065617,1_2023,65,87.21
first11,100000065617,2_2023,65,86.73
first11,100000065617,3_2023,65,87.21000000000001
first11,100000065617,4_2023,65,121.35000000000001
first11,100000065617,5_2023,65,95.46000000000001
first11,100000065617,6_2023,65,85.89
first11,100000065618,1_2023,65,87.21
first11,100000065618,2_2023,65,86.73
first11,100000065618,3_2023,65,87.21000000000001
first11,100000065618,4_2023,65,121.35000000000001
first11,100000065618,5_2023,65,95.46000000000001
first11,100000065618,6_2023,65,85.89
first11,100000065619,1_2023,65,87.21
first11,100000065619,2_2023,65,86.73
first11,100000065619,3_2023,65,87.21000000000001
first11,100000065619,4_2023,65,121.35000000000001
first11,100000065619,5_2023,65,95.46000000000001
first11,100000065619,6_2023,65,85.89
first11,100000065620,1_2023,65,87.21
first11,100000065620,2_2023,65,86.73
first11,100000065620,3_2023,65,87.21000000000001
first11,100000065620,4_2023,65,121.35000000000001
first11,100000065620,5_2023,65,95.46000000000001
first11,100000065620,6_2023,65,85.89
first11,100000065622,1_2023,65,87.21
first11,100000065622,2_2023,65,86.73
first11,100000065622,3_2023,65,87.21000000000001
first11,100000065622,4_2023,65,121.35000000000001
first11,100000065622,5_2023,65,95.46000000000001
first11,100000065622,6_2023,65,85.89
first11,100000065623,10_2023,65,123.66
first11,100000065623,10_2024,65,92.01
first11,100000065623,11_2023,65,94.8
first11,100000065623,11_2024,65,116.55
first11,100000065623,12_2023,65,117.21000000000001
first11,100000065623,12_2024,65,95.46000000000001
first11,100000065623,1_2023,65,87.21000000000001
first11,100000065623,1_2024,65,129.81
first11,100000065623,1_2025,65,159.81
first11,100000065623,2_2023,65,86.73
first11,100000065623,2_2024,65,124.14
first11,100000065623,2_2025,65,85.23
first11,100000065623,3_2023,65,117.21000000000001
first11,100000065623,3_2024,65,87.21000000000001
first11,100000065623,3_2025,65,88.71000000000001
first11,100000065623,4_2023,65,98.10000000000001
first11,100000065623,4_2024,65,502.8
first11,100000065623,4_2025,65,129.75
first11,100000065623,5_2023,65,118.71000000000001
first11,100000065623,5_2024,65,125.46000000000001
first11,100000065623,5_2025,65,87.21000000000001
first11,100000065623,6_2023,65,86.55
first11,100000065623,6_2024,65,86.55
first11,100000065623,6_2025,65,117.39
first11,100000065623,7_2023,65,166.56
first11,100000065623,7_2024,65,161.31
first11,100000065623,8_2023,65,88.71
first11,100000065623,8_2024,65,87.21000000000001
first11,100000065623,9_2023,65,86.55
first11,100000065623,9_2024,65,124.8
first11,100000065624,10_2023,65,123.66
first11,100000065624,10_2024,65,92.01
first11,100000065624,11_2023,65,94.8
first11,100000065624,11_2024,65,116.55
first11,100000065624,12_2023,65,117.21000000000001
first11,100000065624,12_2024,65,95.46000000000001
first11,100000065624,1_2023,65,87.21000000000001
first11,100000065624,1_2024,65,129.81
first11,100000065624,1_2025,65,159.81
first11,100000065624,2_2023,65,86.73
first11,100000065624,2_2024,65,124.14
first11,100000065624,2_2025,65,85.23
first11,100000065624,3_2023,65,117.21000000000001
first11,100000065624,3_2024,65,87.21000000000001
first11,100000065624,3_2025,65,88.71000000000001
first11,100000065624,4_2023,65,98.10000000000001
first11,100000065624,4_2024,65,502.8
first11,100000065624,4_2025,65,129.75
first11,100000065624,5_2023,65,118.71000000000001
first11,100000065624,5_2024,65,125.46000000000001
first11,100000065624,5_2025,65,87.21000000000001
first11,100000065624,6_2023,65,86.55
first11,100000065624,6_2024,65,86.55
first11,100000065624,6_2025,65,117.39
first11,100000065624,7_2023,65,166.56
first11,100000065624,7_2024,65,161.31
first11,100000065624,8_2023,65,88.71
first11,100000065624,8_2024,65,87.21000000000001
first11,100000065624,9_2023,65,86.55
first11,100000065624,9_2024,65,124.8
first11,100000065625,10_2023,65,123.66
first11,100000065625,10_2024,65,92.01
first11,100000065625,11_2023,65,94.8
first11,100000065625,11_2024,65,116.55
first11,100000065625,12_2023,65,117.21000000000001
first11,100000065625,12_2024,65,95.46000000000001
first11,100000065625,1_2023,65,87.21000000000001
first11,100000065625,1_2024,65,129.81
first11,100000065625,1_2025,65,159.81
first11,100000065625,2_2023,65,86.73
first11,100000065625,2_2024,65,124.14
first11,100000065625,2_2025,65,85.23
first11,100000065625,3_2023,65,117.21000000000001
first11,100000065625,3_2024,65,87.21000000000001
first11,100000065625,3_2025,65,88.71000000000001
first11,100000065625,4_2023,65,98.10000000000001
first11,100000065625,4_2024,65,502.8
first11,100000065625,4_2025,65,129.75
first11,100000065625,5_2023,65,118.71000000000001
first11,100000065625,5_2024,65,125.46000000000001
first11,100000065625,5_2025,65,87.21000000000001
first11,100000065625,6_2023,65,86.55
first11,100000065625,6_2024,65,86.55
first11,100000065625,6_2025,65,117.39
first11,100000065625,7_2023,65,166.56
first11,100000065625,7_2024,65,161.31
first11,100000065625,8_2023,65,88.71
first11,100000065625,8_2024,65,87.21000000000001
first11,100000065625,9_2023,65,86.55
first11,100000065625,9_2024,65,124.8
first11,100000065626,10_2023,65,123.66
first11,100000065626,10_2024,65,92.01
first11,100000065626,11_2023,65,94.8
first11,100000065626,11_2024,65,116.55
first11,100000065626,12_2023,65,117.21000000000001
first11,100000065626,12_2024,65,95.46000000000001
first11,100000065626,1_2023,65,87.21000000000001
first11,100000065626,1_2024,65,129.81
first11,100000065626,1_2025,65,159.81
first11,100000065626,2_2023,65,86.73
first11,100000065626,2_2024,65,124.14
first11,100000065626,2_2025,65,85.23
first11,100000065626,3_2023,65,117.21000000000001
first11,100000065626,3_2024,65,87.21000000000001
first11,100000065626,3_2025,65,88.71000000000001
first11,100000065626,4_2023,65,98.10000000000001
first11,100000065626,4_2024,65,502.8
first11,100000065626,4_2025,65,129.75
first11,100000065626,5_2023,65,118.71000000000001
first11,100000065626,5_2024,65,125.46000000000001
first11,100000065626,5_2025,65,87.21000000000001
first11,100000065626,6_2023,65,86.55
first11,100000065626,6_2024,65,86.55
first11,100000065626,6_2025,65,117.39
first11,100000065626,7_2023,65,166.56
first11,100000065626,7_2024,65,161.31
first11,100000065626,8_2023,65,88.71
first11,100000065626,8_2024,65,87.21000000000001
first11,100000065626,9_2023,65,86.55
first11,100000065626,9_2024,65,124.8
first11,100000065627,10_2023,65,123.66
first11,100000065627,10_2024,65,92.01
first11,100000065627,11_2023,65,94.8
first11,100000065627,11_2024,65,116.55
first11,100000065627,12_2023,65,117.21000000000001
first11,100000065627,12_2024,65,95.46000000000001
first11,100000065627,1_2023,65,87.21000000000001
first11,100000065627,1_2024,65,129.81
first11,100000065627,1_2025,65,159.81
first11,100000065627,2_2023,65,86.73
first11,100000065627,2_2024,65,124.14
first11,100000065627,2_2025,65,85.23
first11,100000065627,3_2023,65,117.21000000000001
first11,100000065627,3_2024,65,87.21000000000001
first11,100000065627,3_2025,65,88.71000000000001
first11,100000065627,4_2023,65,98.10000000000001
first11,100000065627,4_2024,65,502.8
first11,100000065627,4_2025,65,129.75
first11,100000065627,5_2023,65,118.71000000000001
first11,100000065627,5_2024,65,125.46000000000001
first11,100000065627,5_2025,65,87.21000000000001
first11,100000065627,6_2023,65,86.55
first11,100000065627,6_2024,65,86.55
first11,100000065627,6_2025,65,117.39
first11,100000065627,7_2023,65,166.56
first11,100000065627,7_2024,65,161.31
first11,100000065627,8_2023,65,88.71
first11,100000065627,8_2024,65,87.21000000000001
first11,100000065627,9_2023,65,86.55
first11,100000065627,9_2024,65,124.8
first11,100000065628,10_2023,65,123.66
first11,100000065628,10_2024,65,92.01
first11,100000065628,11_2023,65,94.8
first11,100000065628,11_2024,65,116.55
first11,100000065628,12_2023,65,117.21000000000001
first11,100000065628,12_2024,65,95.46000000000001
first11,100000065628,1_2023,65,87.21000000000001
first11,100000065628,1_2024,65,129.81
first11,100000065628,1_2025,65,159.81
first11,100000065628,2_2023,65,86.73
first11,100000065628,2_2024,65,124.14
first11,100000065628,2_2025,65,85.23
first11,100000065628,3_2023,65,117.21000000000001
first11,100000065628,3_2024,65,87.21000000000001
first11,100000065628,3_2025,65,88.71000000000001
first11,100000065628,4_2023,65,98.10000000000001
first11,100000065628,4_2024,65,502.8
first11,100000065628,4_2025,65,129.75
first11,100000065628,5_2023,65,118.71000000000001
first11,100000065628,5_2024,65,125.46000000000001
first11,100000065628,5_2025,65,87.21000000000001
first11,100000065628,6_2023,65,86.55
first11,100000065628,6_2024,65,86.55
first11,100000065628,6_2025,65,117.39
first11,100000065628,7_2023,65,166.56
first11,100000065628,7_2024,65,161.31
first11,100000065628,8_2023,65,88.71
first11,100000065628,8_2024,65,87.21000000000001
first11,100000065628,9_2023,65,86.55
first11,100000065628,9_2024,65,124.8
first11,100000065629,10_2023,65,100.41
first11,100000065629,10_2024,65,122.01
first11,100000065629,11_2023,65,118.05
first11,100000065629,11_2024,65,94.8
first11,100000065629,12_2023,65,87.21000000000001
first11,100000065629,12_2024,65,117.21000000000001
first11,100000065629,1_2023,65,87.21000000000001
first11,100000065629,1_2024,65,166.56
first11,100000065629,1_2025,65,129.81
first11,100000065629,2_2023,65,86.73
first11,100000065629,2_2024,65,87.39
first11,100000065629,2_2025,65,93.48
first11,100000065629,3_2023,65,117.21000000000001
first11,100000065629,3_2024,65,87.21000000000001
first11,100000065629,3_2025,65,117.21000000000001
first11,100000065629,4_2023,65,98.10000000000001
first11,100000065629,4_2024,65,539.55
first11,100000065629,4_2025,65,93.0
first11,100000065629,5_2023,65,118.71000000000001
first11,100000065629,5_2024,65,88.71000000000001
first11,100000065629,5_2025,65,125.46000000000001
first11,100000065629,6_2023,65,86.55
first11,100000065629,6_2024,65,116.55
first11,100000065629,6_2025,65,85.89
first11,100000065629,7_2023,65,166.56
first11,100000065629,7_2024,65,131.31
first11,100000065629,8_2023,65,88.71
first11,100000065629,8_2024,65,125.46
first11,100000065629,9_2023,65,116.55
first11,100000065629,9_2024,65,86.55
first11,100000065630,10_2023,65,123.66
first11,100000065630,10_2024,65,92.01
first11,100000065630,11_2023,65,94.8
first11,100000065630,11_2024,65,116.55
first11,100000065630,12_2023,65,117.21000000000001
first11,100000065630,12_2024,65,95.46000000000001
first11,100000065630,1_2023,65,87.21000000000001
first11,100000065630,1_2024,65,129.81
first11,100000065630,1_2025,65,159.81
first11,100000065630,2_2023,65,86.73
first11,100000065630,2_2024,65,124.14
first11,100000065630,2_2025,65,85.23
first11,100000065630,3_2023,65,117.21000000000001
first11,100000065630,3_2024,65,87.21000000000001
first11,100000065630,3_2025,65,88.71000000000001
first11,100000065630,4_2023,65,98.10000000000001
first11,100000065630,4_2024,65,502.8
first11,100000065630,4_2025,65,129.75
first11,100000065630,5_2023,65,118.71000000000001
first11,100000065630,5_2024,65,125.46000000000001
first11,100000065630,5_2025,65,87.21000000000001
first11,100000065630,6_2023,65,86.55
first11,100000065630,6_2024,65,86.55
first11,100000065630,6_2025,65,117.39
first11,100000065630,7_2023,65,166.56
first11,100000065630,7_2024,65,161.31
first11,100000065630,8_2023,65,88.71
first11,100000065630,8_2024,65,87.21000000000001
first11,100000065630,9_2023,65,86.55
first11,100000065630,9_2024,65,124.8
first11,100000065631,10_2023,65,123.66
first11,100000065631,10_2024,65,92.01
first11,100000065631,11_2023,65,94.8
first11,100000065631,11_2024,65,116.55
first11,100000065631,12_2023,65,117.21000000000001
first11,100000065631,12_2024,65,95.46000000000001
first11,100000065631,1_2023,65,87.21000000000001
first11,100000065631,1_2024,65,129.81
first11,100000065631,1_2025,65,159.81
first11,100000065631,2_2023,65,86.73
first11,100000065631,2_2024,65,124.14
first11,100000065631,2_2025,65,85.23
first11,100000065631,3_2023,65,117.21000000000001
first11,100000065631,3_2024,65,87.21000000000001
first11,100000065631,3_2025,65,88.71000000000001
first11,100000065631,4_2023,65,98.10000000000001
first11,100000065631,4_2024,65,502.8
first11,100000065631,4_2025,65,129.75
first11,100000065631,5_2023,65,118.71000000000001
first11,100000065631,5_2024,65,125.46000000000001
first11,100000065631,5_2025,65,87.21000000000001
first11,100000065631,6_2023,65,86.55
first11,100000065631,6_2024,65,86.55
first11,100000065631,6_2025,65,117.39
first11,100000065631,7_2023,65,166.56
first11,100000065631,7_2024,65,161.31
first11,100000065631,8_2023,65,88.71
first11,100000065631,8_2024,65,87.21000000000001
first11,100000065631,9_2023,65,86.55
first11,100000065631,9_2024,65,124.8
first11,100000065632,10_2023,65,123.66
first11,100000065632,10_2024,65,92.01
first11,100000065632,11_2023,65,94.8
first11,100000065632,11_2024,65,116.55
first11,100000065632,12_2023,65,117.21000000000001
first11,100000065632,12_2024,65,95.46000000000001
first11,100000065632,1_2023,65,87.21000000000001
first11,100000065632,1_2024,65,129.81
first11,100000065632,1_2025,65,159.81
first11,100000065632,2_2023,65,86.73
first11,100000065632,2_2024,65,124.14
first11,100000065632,2_2025,65,85.23
first11,100000065632,3_2023,65,117.21000000000001
first11,100000065632,3_2024,65,87.21000000000001
first11,100000065632,3_2025,65,88.71000000000001
first11,100000065632,4_2023,65,98.10000000000001
first11,100000065632,4_2024,65,502.8
first11,100000065632,4_2025,65,129.75
first11,100000065632,5_2023,65,118.71000000000001
first11,100000065632,5_2024,65,125.46000000000001
first11,100000065632,5_2025,65,87.21000000000001
first11,100000065632,6_2023,65,86.55
first11,100000065632,6_2024,65,86.55
first11,100000065632,6_2025,65,117.39
first11,100000065632,7_2023,65,166.56
first11,100000065632,7_2024,65,161.31
first11,100000065632,8_2023,65,88.71
first11,100000065632,8_2024,65,87.21000000000001
first11,100000065632,9_2023,65,86.55
first11,100000065632,9_2024,65,124.8
first11,100000065633,10_2023,65,123.66
first11,100000065633,10_2024,65,92.01
first11,100000065633,11_2023,65,94.8
first11,100000065633,11_2024,65,116.55
first11,100000065633,12_2023,65,117.21000000000001
first11,100000065633,12_2024,65,95.46000000000001
first11,100000065633,1_2023,65,87.21000000000001
first11,100000065633,1_2024,65,129.81
first11,100000065633,1_2025,65,159.81
first11,100000065633,2_2023,65,86.73
first11,100000065633,2_2024,65,124.14
first11,100000065633,2_2025,65,85.23
first11,100000065633,3_2023,65,117.21000000000001
first11,100000065633,3_2024,65,87.21000000000001
first11,100000065633,3_2025,65,88.71000000000001
first11,100000065633,4_2023,65,98.10000000000001
first11,100000065633,4_2024,65,502.8
first11,100000065633,4_2025,65,129.75
first11,100000065633,5_2023,65,118.71000000000001
first11,100000065633,5_2024,65,125.46000000000001
first11,100000065633,5_2025,65,87.21000000000001
first11,100000065633,6_2023,65,86.55
first11,100000065633,6_2024,65,86.55
first11,100000065633,6_2025,65,117.39
first11,100000065633,7_2023,65,166.56
first11,100000065633,7_2024,65,161.31
first11,100000065633,8_2023,65,88.71
first11,100000065633,8_2024,65,87.21000000000001
first11,100000065633,9_2023,65,86.55
first11,100000065633,9_2024,65,124.8
first11,100000065634,10_2023,65,130.41
first11,100000065634,10_2024,65,92.01
first11,100000065634,11_2023,65,88.05
first11,100000065634,11_2024,65,116.55
first11,100000065634,12_2023,65,117.21000000000001
first11,100000065634,12_2024,65,95.46000000000001
first11,100000065634,1_2023,65,87.21000000000001
first11,100000065634,1_2024,65,129.81
first11,100000065634,1_2025,65,159.81
first11,100000065634,2_2023,65,86.73
first11,100000065634,2_2024,65,124.14
first11,100000065634,2_2025,65,85.23
first11,100000065634,3_2023,65,117.21000000000001
first11,100000065634,3_2024,65,87.21000000000001
first11,100000065634,3_2025,65,95.46000000000001
first11,100000065634,4_2023,65,98.10000000000001
first11,100000065634,4_2024,65,532.8
first11,100000065634,4_2025,65,123.0
first11,100000065634,5_2023,65,118.71000000000001
first11,100000065634,5_2024,65,95.46000000000001
first11,100000065634,5_2025,65,87.21000000000001
first11,100000065634,6_2023,65,86.55
first11,100000065634,6_2024,65,86.55
first11,100000065634,6_2025,65,117.39
first11,100000065634,7_2023,65,166.56
first11,100000065634,7_2024,65,161.31
first11,100000065634,8_2023,65,88.71
first11,100000065634,8_2024,65,95.46000000000001
first11,100000065634,9_2023,65,86.55
first11,100000065634,9_2024,65,116.55
first11,100000065635,10_2023,65,130.41
first11,100000065635,10_2024,65,92.01
first11,100000065635,11_2023,65,88.05
first11,100000065635,11_2024,65,116.55
first11,100000065635,12_2023,65,117.21000000000001
first11,100000065635,12_2024,65,95.46000000000001
first11,100000065635,1_2023,65,87.21000000000001
first11,100000065635,1_2024,65,129.81
first11,100000065635,1_2025,65,159.81
first11,100000065635,2_2023,65,86.73
first11,100000065635,2_2024,65,124.14
first11,100000065635,2_2025,65,85.23
first11,100000065635,3_2023,65,117.21000000000001
first11,100000065635,3_2024,65,87.21000000000001
first11,100000065635,3_2025,65,95.46000000000001
first11,100000065635,4_2023,65,98.10000000000001
first11,100000065635,4_2024,65,532.8
first11,100000065635,4_2025,65,123.0
first11,100000065635,5_2023,65,118.71000000000001
first11,100000065635,5_2024,65,95.46000000000001
first11,100000065635,5_2025,65,87.21000000000001
first11,100000065635,6_2023,65,86.55
first11,100000065635,6_2024,65,86.55
first11,100000065635,6_2025,65,117.39
first11,100000065635,7_2023,65,166.56
first11,100000065635,7_2024,65,161.31
first11,100000065635,8_2023,65,88.71
first11,100000065635,8_2024,65,95.46000000000001
first11,100000065635,9_2023,65,86.55
first11,100000065635,9_2024,65,116.55
first11,100000065636,10_2023,65,123.66
first11,100000065636,10_2024,65,92.01
first11,100000065636,11_2023,65,94.8
first11,100000065636,11_2024,65,116.55
first11,100000065636,12_2023,65,117.21000000000001
first11,100000065636,12_2024,65,95.46000000000001
first11,100000065636,1_2023,65,87.21000000000001
first11,100000065636,1_2024,65,129.81
first11,100000065636,1_2025,65,159.81
first11,100000065636,2_2023,65,86.73
first11,100000065636,2_2024,65,124.14
first11,100000065636,2_2025,65,85.23
first11,100000065636,3_2023,65,117.21000000000001
first11,100000065636,3_2024,65,87.21000000000001
first11,100000065636,3_2025,65,88.71000000000001
first11,100000065636,4_2023,65,98.10000000000001
first11,100000065636,4_2024,65,502.8
first11,100000065636,4_2025,65,129.75
first11,100000065636,5_2023,65,118.71000000000001
first11,100000065636,5_2024,65,125.46000000000001
first11,100000065636,5_2025,65,87.21000000000001
first11,100000065636,6_2023,65,86.55
first11,100000065636,6_2024,65,86.55
first11,100000065636,6_2025,65,117.39
first11,100000065636,7_2023,65,166.56
first11,100000065636,7_2024,65,161.31
first11,100000065636,8_2023,65,88.71
first11,100000065636,8_2024,65,87.21000000000001
first11,100000065636,9_2023,65,86.55
first11,100000065636,9_2024,65,124.8
first11,100000065637,10_2023,65,93.66
first11,100000065637,11_2023,65,86.55
first11,100000065637,12_2023,65,125.46000000000001
first11,100000065637,1_2023,65,87.21
first11,100000065637,1_2024,65,129.81
first11,100000065637,2_2023,65,86.73
first11,100000065637,2_2024,65,85.89
first11,100000065637,3_2023,65,117.21000000000001
first11,100000065637,3_2024,65,118.71
first11,100000065637,4_2023,65,91.35000000000001
first11,100000065637,4_2024,65,86.55
first11,100000065637,5_2023,65,95.46000000000001
first11,100000065637,5_2024,65,510.21
first11,100000065637,6_2023,65,116.55000000000001
first11,100000065637,6_2024,65,117.39
first11,100000065637,7_2023,65,129.81
first11,100000065637,8_2023,65,95.46000000000001
first11,100000065637,9_2023,65,116.55
first11,100000065638,10_2023,65,93.66
first11,100000065638,11_2023,65,86.55
first11,100000065638,12_2023,65,125.46000000000001
first11,100000065638,1_2023,65,87.21
first11,100000065638,1_2024,65,129.81
first11,100000065638,2_2023,65,86.73
first11,100000065638,2_2024,65,85.89
first11,100000065638,3_2023,65,117.21000000000001
first11,100000065638,3_2024,65,118.71
first11,100000065638,4_2023,65,91.35000000000001
first11,100000065638,4_2024,65,86.55
first11,100000065638,5_2023,65,95.46000000000001
first11,100000065638,5_2024,65,510.21
first11,100000065638,6_2023,65,116.55000000000001
first11,100000065638,6_2024,65,117.39
first11,100000065638,7_2023,65,129.81
first11,100000065638,8_2023,65,95.46000000000001
first11,100000065638,9_2023,65,116.55
first11,100000065639,10_2023,65,93.66
first11,100000065639,11_2023,65,86.55
first11,100000065639,12_2023,65,125.46000000000001
first11,100000065639,1_2023,65,87.21
first11,100000065639,1_2024,65,129.81
first11,100000065639,2_2023,65,86.73
first11,100000065639,2_2024,65,85.89
first11,100000065639,3_2023,65,117.21000000000001
first11,100000065639,3_2024,65,118.71
first11,100000065639,4_2023,65,91.35000000000001
first11,100000065639,4_2024,65,86.55
first11,100000065639,5_2023,65,95.46000000000001
first11,100000065639,5_2024,65,510.21
first11,100000065639,6_2023,65,116.55000000000001
first11,100000065639,6_2024,65,117.39
first11,100000065639,7_2023,65,129.81
first11,100000065639,8_2023,65,95.46000000000001
first11,100000065639,9_2023,65,116.55
first11,100000065640,10_2023,65,93.66
first11,100000065640,11_2023,65,86.55
first11,100000065640,12_2023,65,125.46000000000001
first11,100000065640,1_2023,65,87.21
first11,100000065640,1_2024,65,129.81
first11,100000065640,2_2023,65,86.73
first11,100000065640,2_2024,65,85.89
first11,100000065640,3_2023,65,117.21000000000001
first11,100000065640,3_2024,65,118.71
first11,100000065640,4_2023,65,91.35000000000001
first11,100000065640,4_2024,65,86.55
first11,100000065640,5_2023,65,95.46000000000001
first11,100000065640,5_2024,65,510.21
first11,100000065640,6_2023,65,116.55000000000001
first11,100000065640,6_2024,65,117.39
first11,100000065640,7_2023,65,129.81
first11,100000065640,8_2023,65,95.46000000000001
first11,100000065640,9_2023,65,116.55
first11,100000065641,10_2023,65,93.66
first11,100000065641,11_2023,65,86.55
first11,100000065641,12_2023,65,125.46000000000001
first11,100000065641,1_2023,65,87.21
first11,100000065641,1_2024,65,129.81
first11,100000065641,2_2023,65,86.73
first11,100000065641,2_2024,65,85.89
first11,100000065641,3_2023,65,117.21000000000001
first11,100000065641,3_2024,65,118.71
first11,100000065641,4_2023,65,91.35000000000001
first11,100000065641,4_2024,65,86.55
first11,100000065641,5_2023,65,95.46000000000001
first11,100000065641,5_2024,65,510.21
first11,100000065641,6_2023,65,116.55000000000001
first11,100000065641,6_2024,65,117.39
first11,100000065641,7_2023,65,129.81
first11,100000065641,8_2023,65,95.46000000000001
first11,100000065641,9_2023,65,116.55
first11,100000065643,10_2023,65,93.66
first11,100000065643,11_2023,65,86.55
first11,100000065643,12_2023,65,125.46000000000001
first11,100000065643,1_2023,65,87.21
first11,100000065643,1_2024,65,129.81
first11,100000065643,2_2023,65,86.73
first11,100000065643,2_2024,65,85.89
first11,100000065643,3_2023,65,117.21000000000001
first11,100000065643,3_2024,65,118.71
first11,100000065643,4_2023,65,91.35000000000001
first11,100000065643,4_2024,65,86.55
first11,100000065643,5_2023,65,95.46000000000001
first11,100000065643,5_2024,65,510.21
first11,100000065643,6_2023,65,116.55000000000001
first11,100000065643,6_2024,65,117.39
first11,100000065643,7_2023,65,129.81
first11,100000065643,8_2023,65,95.46000000000001
first11,100000065643,9_2023,65,116.55
first11,100000065967,1_2023,65,87.21
first11,100000065967,2_2023,65,86.73
first11,100000065967,3_2023,65,87.21000000000001
first11,100000065967,4_2023,65,121.35000000000001
first11,100000065967,5_2023,65,95.46000000000001
first11,100000065967,6_2023,65,85.89
first11,100000065968,1_2023,65,87.21
first11,100000065968,2_2023,65,86.73
first11,100000065968,3_2023,65,87.21000000000001
first11,100000065968,4_2023,65,121.35000000000001
first11,100000065968,5_2023,65,95.46000000000001
first11,100000065968,6_2023,65,85.89
first11,100000065969,1_2023,65,87.21
first11,100000065969,2_2023,65,86.73
first11,100000065969,3_2023,65,87.21000000000001
first11,100000065969,4_2023,65,121.35000000000001
first11,100000065969,5_2023,65,95.46000000000001
first11,100000065969,6_2023,65,85.89
first11,100000065970,1_2023,65,87.21
first11,100000065970,2_2023,65,86.73
first11,100000065970,3_2023,65,87.21000000000001
first11,100000065970,4_2023,65,121.35000000000001
first11,100000065970,5_2023,65,95.46000000000001
first11,100000065970,6_2023,65,85.89
first11,100000065971,1_2023,65,87.21
first11,100000065971,2_2023,65,86.73
first11,100000065971,3_2023,65,87.21000000000001
first11,100000065971,4_2023,65,121.35000000000001
first11,100000065971,5_2023,65,95.46000000000001
first11,100000065971,6_2023,65,85.89
first11,100000065972,1_2023,65,87.21
first11,100000065972,2_2023,65,86.73
first11,100000065972,3_2023,65,87.21000000000001
first11,100000065972,4_2023,65,121.35000000000001
first11,100000065972,5_2023,65,95.46000000000001
first11,100000065972,6_2023,65,85.89
first11,100000065974,1_2023,65,87.21
first11,100000065974,2_2023,65,86.73
first11,100000065974,3_2023,65,87.21000000000001
first11,100000065974,4_2023,65,121.35000000000001
first11,100000065974,5_2023,65,95.46000000000001
first11,100000065974,6_2023,65,85.89
first11,100000065975,1_2023,65,87.21000000000001
first11,100000065975,2_2023,65,86.73
first11,100000065975,3_2023,65,117.21000000000001
first11,100000065975,4_2023,65,98.10000000000001
first11,100000065975,5_2023,65,88.71000000000001
first11,100000065975,6_2023,65,115.89
first11,100000065976,1_2023,65,87.21
first11,100000065976,2_2023,65,86.73
first11,100000065976,3_2023,65,87.21000000000001
first11,100000065976,4_2023,65,121.35000000000001
first11,100000065976,5_2023,65,95.46000000000001
first11,100000065976,6_2023,65,85.89
first11,100000065977,10_2023,65,100.41
first11,100000065977,10_2024,65,122.01
first11,100000065977,10_2025,65,92.01
first11,100000065977,10_2026,65,123.66
first11,100000065977,10_2027,65,98.76
first11,100000065977,10_2028,65,117.21000000000001
first11,100000065977,10_2029,65,87.21000000000001
first11,100000065977,11_2023,65,118.05
first11,100000065977,11_2024,65,94.8
first11,100000065977,11_2025,65,116.55
first11,100000065977,11_2026,65,509.55
first11,100000065977,11_2027,65,116.55
first11,100000065977,11_2028,65,98.10000000000001
first11,100000065977,11_2029,65,129.75
first11,100000065977,12_2023,65,87.21000000000001
first11,100000065977,12_2024,65,117.21000000000001
first11,100000065977,12_2025,65,95.46000000000001
first11,100000065977,12_2026,65,125.46000000000001
first11,100000065977,12_2027,65,88.71000000000001
first11,100000065977,12_2028,65,118.71000000000001
first11,100000065977,12_2029,65,88.71000000000001
first11,100000065977,1_2023,65,87.21000000000001
first11,100000065977,1_2024,65,166.56
first11,100000065977,1_2025,65,129.81
first11,100000065977,1_2026,65,161.31
first11,100000065977,1_2027,65,129.81
first11,100000065977,1_2028,65,136.56
first11,100000065977,1_2029,65,87.21000000000001
first11,100000065977,1_2030,65,117.21000000000001
first11,100000065977,2_2023,65,86.73
first11,100000065977,2_2024,65,87.39
first11,100000065977,2_2025,65,93.48
first11,100000065977,2_2026,65,85.23
first11,100000065977,2_2027,65,115.23
